max_fitness,max_evals,iter,max_time,Population Size,Mutation Rate
744.5670404995032,181520.0,1201,7.016451792000225,150,0.5
744.5670404995032,390410.0,1296,7.016451792000225,300,0.5
744.5670404995033,170497.0,1128,7.016451792000225,150,0.4
744.5670404995033,231165.0,1149,7.016451792000225,200,0.5
744.5670404995033,257293.0,1279,7.016451792000225,200,0.6
744.5670404995033,271819.0,1799,7.016451792000225,150,0.6
744.5670404995033,313358.0,1040,6.4735977499999535,300,0.4
744.5670404995033,322090.0,1069,6.655850832999931,300,0.6
744.5670404995033,357801.0,1779,7.016451792000225,200,0.4
